date,article_count,avg_sentiment,sentiment_std,pos_neg_ratio,sentiment_ma5,sentiment_momentum,relative_volume
2022-10-07,7,0.9535158191408429,0.10092662491363412,,0.9495947355315799,-0.04267593082927523,1.6091954022988506
2022-10-08,2,0.9193554520606995,0.014246730614743465,,0.951972960858118,-0.03416036708014347,0.47619047619047616
2022-10-10,5,0.8974951386451722,0.1832393664513171,,0.9372642078853788,-0.0218603134155273,1.1904761904761905
2022-10-11,6,0.980433315038681,0.03936571574875274,,0.9493982949711027,0.08293817639350887,1.348314606741573
2022-10-12,3,0.9674021204312643,0.04968849556537011,,0.9436403690633319,-0.013031194607416752,0.6666666666666666
2022-10-13,4,0.8939501643180847,0.1531426626646693,,0.9317272380987804,-0.07345195611317956,0.898876404494382
2022-10-14,3,0.863888680934906,0.23120953461526556,,0.9206338838736217,-0.03006148338317871,0.7692307692307693
2022-10-16,1,0.9760507941246032,0.0,,0.936345014969508,0.11216211318969715,0.2898550724637681
2022-10-17,1,0.9998781681060792,0.0,,0.9402339855829875,0.023827373981476052,0.30303030303030304
2022-10-18,6,0.9974418779214224,0.0034086144743457284,,0.9462419370810192,-0.002436290184656853,1.7391304347826086
2022-10-19,5,0.9223168373107911,0.14470392482239505,,0.9519152716795605,-0.0751250406106313,1.36986301369863
2022-10-20,2,0.9943441152572632,0.0011400722522198013,,0.9780063585440318,0.07202727794647212,0.5405405405405405
2022-10-21,5,0.9438134431838989,0.12245626970194011,,0.971558888355891,-0.05053067207336426,1.2987012987012987
2022-10-22,1,0.9861214756965636,0.0,,0.9688075498739879,0.042308032512664684,0.2597402597402597
2022-10-24,2,0.7605384886264801,0.33864449084157566,,0.9214268720149994,-0.2255829870700835,0.5263157894736842
2022-10-25,3,0.9995163083076477,0.0007225011111464489,,0.9368667662143707,0.2389778196811676,0.8108108108108107
2022-10-26,2,0.9877025485038757,0.016788775635829648,,0.9355384528636932,-0.011813759803771973,0.547945205479452
2022-10-27,4,0.9999672174453735,4.608226762659978e-05,,0.9467692077159882,0.012264668941497803,1.1428571428571428
2022-10-28,1,0.9999990463256836,0.0,,0.9495447218418122,3.1828880310058594e-05,0.2898550724637681
2022-10-29,1,0.9962210655212402,0.0,,0.9966812372207642,-0.0037779808044433594,0.3125
2022-10-31,4,0.9655783325433731,0.04979587302984503,,0.9898936420679092,-0.030642732977867126,1.3114754098360657
2022-11-01,2,0.9992560744285583,0.0009613696145334536,,0.9922043472528458,0.03367774188518524,0.6557377049180328
2022-11-02,3,0.9991888801256815,0.0013772373150373462,,0.9920486797889074,-6.719430287682737e-05,1.0169491525423728
2022-11-03,2,0.9918340146541595,0.007636798215931405,,0.9904156734546026,-0.007354865471521976,0.7272727272727273
2022-11-04,2,0.829400360584259,0.23945049202518567,,0.9570515324672064,-0.1624336540699005,0.7407407407407407
2022-11-05,1,0.9999161958694458,0.0,,0.963919105132421,0.17051583528518677,0.3921568627450981
2022-11-08,6,0.9495606025060018,0.12235272201404278,,0.9539800107479095,-0.05035559336344397,2.222222222222222
2022-11-09,1,0.9999855756759644,0.0,,0.9541393498579662,0.05042497316996253,0.37037037037037035
2022-11-10,4,0.9576687216758728,0.05024678560727117,,0.9473062912623089,-0.04231685400009155,1.4035087719298245
2022-11-11,10,0.9051630616188049,0.17339898442831417,,0.962458831469218,-0.052505660057067916,3.278688524590164
2022-11-12,1,0.9905381202697754,0.0,,0.9605832163492838,0.0853750586509705,0.3508771929824561
2022-11-14,7,0.9971857752118793,0.0054123094315795955,,0.9701082508904595,0.006647654942103953,2.258064516129032
2022-11-15,6,0.9928517738978068,0.011125874459320312,,0.9686814905348278,-0.0043340013140725775,1.9047619047619049
2022-11-16,12,0.9866270273923874,0.035685777864735625,,0.9744731516781308,-0.006224746505419376,3.243243243243243
2022-11-17,16,0.9326550997793674,0.13762133954060957,,0.9799715593102432,-0.05397192761301994,3.6363636363636362
2022-11-18,5,0.8465498924255371,0.21106231601478484,,0.9511739137413956,-0.08610520735383032,1.1111111111111112
2022-11-21,2,0.9962816536426544,0.004800989660724568,,0.9509930894275506,0.1497317612171173,0.4444444444444444
2022-11-23,1,0.9999799728393556,0.0,,0.9524187292158605,0.003698319196701161,0.2298850574712644
2022-11-25,1,0.97437584400177,0.0,,0.949968492537737,-0.02560412883758556,0.2298850574712644
2022-11-27,1,0.999952793121338,0.0,,0.9634280312061311,0.025576949119567982,0.2298850574712644
2022-11-29,1,0.9998032450675964,0.0,,0.9940787017345428,-0.0001495480537415661,0.23809523809523808
2022-12-03,1,0.3473089337348938,0.0,,0.8642841577529907,-0.6524943113327026,0.24096385542168672
2022-12-05,3,0.9991427063941956,0.0008438575384486654,,0.8641167044639587,0.6518337726593018,0.7228915662650601
2022-12-06,1,0.9999816417694092,0.0,,0.8692378640174866,0.000838935375213623,0.24390243902439027
